id;host_id;host_name;neighbourhood_cleansed;property_type;price;availability_365;number_of_reviews;review_scores_rating
1234588865764340000;313785862;Portvil, S.L.U.;Pollença;Entire villa;426;121;0;4,403603603603604
1234663628956830000;587006009;Holidu;Pollença;Entire rental unit;79;362;9;4,56
1234664785914440000;599074587;Jörg;Campos;Entire home;242;264;0;4,681923516101763
1220151124275710000;459870834;Angel;Palma de Mallorca;Entire rental unit;130;13;3;5
1220342274183160000;431977102;Holidu;Ariany;Entire rental unit;135;364;0;4,602745098039216
1220513799656020000;595132452;Laila;Calvià;Private room in home;67;365;0;4
1220703555705060000;579350840;Holidu;Manacor;Entire home;218;364;0;4,916666666666667
1220703661028360000;544263779;Holidu;Pollença;Entire villa;223;364;0;4,7586956521739125
1220703707622970000;544263779;Holidu;Pollença;Entire villa;150;364;0;4,7586956521739125
1220703825651380000;544263779;Holidu;Pollença;Entire rental unit;203;364;0;4,7586956521739125
1220705192001050000;431977102;Holidu;Pollença;Entire home;191;364;0;4,602745098039216
1220814084896850000;376243856;Urban;Pollença;Entire cottage;229;0;0;4,562
1239630913507700000;81102667;Valentina;Palma de Mallorca;Private room in rental unit;57;340;10;4,9
1239650463404560000;156144596;Mallorca Villa Selection;Alcúdia;Entire home;143;143;0;4,451656050955416
1239657099591800000;118347018;Tatiana - Interhome Group;Campos;Entire rental unit;153;353;0;4,76409090909091
1239910324409720000;521069692;Holidu;Deyá;Entire villa;335;354;0;4,857142857142857
1240427575628610000;118347018;Tatiana - Interhome Group;Campos;Entire home;243;342;0;4,76409090909091
1240470678713600000;411554394;Diego;Palma de Mallorca;Private room in bed and breakfast;39;343;5;4,8
1241029100608890000;532339032;Holidu;Artà;Entire villa;357;363;0;4,7035294117647055
1241359789482670000;549699849;Holidu;Pollença;Entire villa;302;364;0;4,6466666666666665
1246771751612880000;652302409;Narcís;Sineu;Room in hotel;119;330;0;4,735561024080965
1234687072780700000;587006009;Holidu;Palma de Mallorca;Entire home;209;365;0;3,3230000000000004
1234831201171060000;20639084;Carlos;Palma de Mallorca;Entire rental unit;100;136;0;4,554117647058824
1234836687247950000;432581747;Holidu;Pollença;Entire home;247;364;0;4,712894736842105
1235451291957300000;598946190;Gloria Emilse;Ses Salines;Entire villa;205;0;0;4,720429186819052
1235496892378380000;576685916;Elias;Palma de Mallorca;Private room in rental unit;45;16;8;4,75
1235561679566040000;521069692;Holidu;Sant Llorenç des Cardassar;Entire home;265;364;0;4,857142857142857
1235595455083230000;599123842;Riccardo;Ses Salines;Private room in home;59;365;3;3,33
1235955173473910000;482664742;Holidu;Campos;Entire villa;150;364;0;4,519285714285714
1246875974159140000;21518336;Ralf-Michael;Llucmajor;Private room in bed and breakfast;155;331;1;5
1246893501937420000;651865004;Jose Luis;Andratx;Private room in home;40;362;0;2,5
1246948121099210000;5768555;Michael Edward Wilson;Palma de Mallorca;Entire home;140;339;0;4,645990014555646
1247039099447910000;170505294;Sunset Villas;Alcúdia;Entire villa;166;264;0;4,475
1247054348125150000;189406477;James;Palma de Mallorca;Entire rental unit;94;158;1;4
1247067691598440000;189406477;James;Llucmajor;Entire rental unit;79;162;0;4,1899999999999995
1247086794150710000;587006009;Holidu;Santa Margalida;Entire villa;259;337;0;3,3230000000000004
1235981015014400000;260246441;Moni;Valldemossa;Private room in casa particular;108;90;2;5
1235985056170770000;507156439;Juan Manuel;Manacor;Entire home;190;90;4;4
1236286230227170000;521069692;Holidu;Santa Margalida;Entire villa;235;364;0;4,857142857142857
1236286264094400000;521069692;Holidu;Santa Margalida;Entire villa;96;364;0;4,857142857142857
1236286354874610000;521069692;Holidu;Santa Margalida;Entire home;529;364;0;4,857142857142857
1236286665419720000;549699849;Holidu;Selva;Entire villa;130;354;0;4,6466666666666665
1236357545041850000;31129648;Gabriel;Santa Margalida;Private room in home;50;163;0;4,9
1236702056060390000;270230553;Linda - BELVILLA;Manacor;Entire villa;155;365;0;3,7971428571428567
1236748168889880000;189406477;James;Palma de Mallorca;Entire rental unit;69;89;0;4,1899999999999995
1247105787448850000;587006009;Holidu;Sóller;Entire rental unit;141;351;0;3,3230000000000004
1247107234429380000;587006009;Holidu;Sóller;Entire rental unit;258;362;0;3,3230000000000004
1241368332992400000;650933865;Maria;Deyá;Entire villa;420;316;0;4,838196616920068
1241371505294430000;174038140;Sebastiana;Manacor;Entire home;55;118;1;5
1241875687468170000;22402740;Dominique;Andratx;Entire townhouse;89;173;3;4,67
1241884779446620000;651054867;Maria Lourdes;Calvià;Entire rental unit;45;365;0;4,6306364028348845
1241970909837010000;651054867;Maria Lourdes;Calvià;Entire rental unit;55;365;0;4,6306364028348845
1242005833162860000;573665214;Silvia;Alcúdia;Private room in rental unit;38;297;3;5
1242019642579380000;50081741;Sarah;Sóller;Entire home;400;289;2;5
1242095651286540000;56383136;Rocio;Palma de Mallorca;Private room in rental unit;66;89;5;4
1242492945354550000;537792841;Joaquin;Palma de Mallorca;Private room in rental unit;50;69;1;5
1242516814885290000;358763660;Robert William;Palma de Mallorca;Boat;288;365;0;4,645990014555646
1242558384609160000;22414731;Sandra;Palma de Mallorca;Boat;280;365;0;4,645990014555646
1247188123270120000;146367253;Roberto;Palma de Mallorca;Private room in home;54;89;0;4,645990014555646
1247237247973420000;330924253;Ana;Palma de Mallorca;Private room in home;66;358;2;5
1247354239236390000;384539543;Ambra Belvilla;Muro;Entire rental unit;73;350;0;4,661109267062769
1247354265954890000;384539543;Ambra Belvilla;Muro;Entire villa;98;342;0;4,661109267062769
1236804881241200000;12489776;Joachim;Sóller;Entire home;220;364;0;4,792409074442126
1236861822804410000;352778644;Sergio;Campos;Entire rental unit;139;363;0;4,681923516101763
1236872477777370000;106866016;BeBreeze;Alcúdia;Entire villa;353;103;0;4,493815789473683
1236882539930400000;599599700;Daniel;Llucmajor;Camper/RV;131;364;0;4,701822072906424
1236985935671360000;469779764;Ikram;Inca;Private room in home;47;165;12;4,92
1237097437737420000;150265436;Luisa;Palma de Mallorca;Entire home;43;259;0;4,645990014555646
1237392215886170000;118347637;Anika - Interhome Group;Campos;Entire home;279;343;1;4
1237392994339910000;80636743;Foravila;Alcúdia;Entire rental unit;125;205;0;4,659677419354837
1237450299965200000;596902172;Pau;Pollença;Shared room in rental unit;27;365;2;1,5
1237451142096110000;145319489;Antonella;Palma de Mallorca;Private room in rental unit;57;1;8;4,75
1247354291980230000;384539543;Ambra Belvilla;Muro;Entire home;98;365;0;4,661109267062769
1242635781132010000;163377739;Miguel - Interhome Group;Alcúdia;Entire rental unit;151;213;0;4,443695652173911
1242674609225380000;572673583;Nadine;Llucmajor;Entire rental unit;120;189;0;4,701822072906424
1242744250388620000;102393851;Ania;Sóller;Entire home;415;308;0;4,7425
1242810170711140000;532339032;Holidu;Pollença;Entire villa;205;364;0;4,7035294117647055
1242810856274880000;532339032;Holidu;Sa Pobla;Entire home;162;364;0;4,7035294117647055
1242810884625790000;532339032;Holidu;Pollença;Entire villa;296;365;0;4,7035294117647055
1242843806665320000;651321208;Sherita;Palma de Mallorca;Entire home;195;343;0;4,645990014555646
1243203474902790000;549699849;Holidu;Campanet;Entire rental unit;117;364;0;4,6466666666666665
1243263342516080000;377610127;Rentavillamallorca.Com;Pollença;Entire villa;453;77;0;4,307142857142857
1247674431648340000;587006009;Holidu;Sant Llorenç des Cardassar;Entire villa;386;364;0;3,3230000000000004
1247676017929730000;189406477;James;Palma de Mallorca;Entire rental unit;73;138;1;5
1247729129994360000;189406477;James;Palma de Mallorca;Entire rental unit;87;74;0;4,1899999999999995
1247787605295290000;587006009;Holidu;Alcúdia;Entire home;200;363;0;3,3230000000000004
1247814740418060000;146367253;Roberto;Palma de Mallorca;Private room in home;57;89;0;4,645990014555646
1237460644276650000;596902172;Pau;Pollença;Shared room in rental unit;20;365;1;2
1237736480808150000;521069692;Holidu;Santa Margalida;Entire villa;332;364;0;4,857142857142857
1238103716211060000;88886199;Karlien;Llucmajor;Entire home;436;167;0;4,8605
1238179603590850000;650135144;Bianca Renata;Palma de Mallorca;Entire rental unit;105;103;2;4,5
1238212661830390000;118347637;Anika - Interhome Group;Son Servera;Entire home;482;316;0;4,558620689655173
1238293979554580000;189406477;James;Llucmajor;Entire rental unit;72;85;0;4,1899999999999995
1238389849186820000;501167963;Apartamentos;Calvià;Entire rental unit;202;363;0;4,544545454545455
1238448276196870000;352250414;Manuel;Palma de Mallorca;Entire rental unit;74;365;1;5
1238856307020640000;521069692;Holidu;Artà;Entire villa;150;364;0;4,857142857142857
1247878410581200000;651865004;Jose Luis;Andratx;Private room in home;45;365;2;2,5
1247885295836800000;431977102;Holidu;Pollença;Entire villa;205;365;0;4,602745098039216
1248001618734250000;520129680;Álvaro;Palma de Mallorca;Private room in rental unit;68;88;1;5
1238970141899850000;341842150;Nino;Santanyí;Entire home;190;349;0;4,9
1239029577028070000;206931850;Jaime;Palma de Mallorca;Camper/RV;85;364;1;5
1239050359412740000;118347018;Tatiana - Interhome Group;Campos;Entire home;243;362;0;4,76409090909091
1239063240934570000;206931850;Jaime;Palma de Mallorca;Camper/RV;85;361;2;5
1239070006236290000;27438987;Andrii;Palma de Mallorca;Boat;600;359;2;4
1239080008100670000;106866016;BeBreeze;Selva;Entire villa;156;0;0;4,493815789473683
1239080220299840000;106866016;BeBreeze;Muro;Entire villa;358;0;0;4,493815789473683
1239080512896990000;106866016;BeBreeze;Alcúdia;Entire villa;474;0;0;4,493815789473683
1243269710436440000;238366977;Bryan Alexander;Palma de Mallorca;Private room in rental unit;22;48;0;4,25
1243283962452900000;529904335;Susana;Bunyola;Entire condo;100;363;3;5
1243302715128770000;407221909;Per;Palma de Mallorca;Entire rental unit;163;364;0;4,645990014555646
1243307608607640000;242316949;MallorcaWeek;Sa Pobla;Entire home;75;91;0;4,786666666666666
1243314621945500000;407221909;Per;Palma de Mallorca;Entire rental unit;275;348;0;4,645990014555646
1243321842066070000;407221909;Per;Palma de Mallorca;Entire rental unit;378;350;0;4,645990014555646
1243323218914370000;407221909;Per;Palma de Mallorca;Entire rental unit;364;328;0;4,645990014555646
1243360773473250000;534449626;Emiel;Artà;Entire villa;238;341;0;4,7575
1243417488688870000;403775223;Maria Magdalena;Sencelles;Entire home;350;363;0;4,709608889660212
1243534038479020000;549699849;Holidu;Campanet;Entire rental unit;123;364;0;4,6466666666666665
1243534122918920000;549699849;Holidu;Manacor;Entire villa;219;359;0;4,6466666666666665
1248096416857430000;599123842;Riccardo;Ses Salines;Private room in home;69;365;1;3
1248415085056310000;553947991;Cala D'Or Booking;Felanitx;Entire rental unit;500;54;1;2
1239080754422040000;106866016;BeBreeze;Muro;Entire chalet;422;0;0;4,493815789473683
1239084254724600000;537792841;Joaquin;Palma de Mallorca;Private room in rental unit;50;228;4;3,75
1252090576509010000;653604514;Antonio;Santa Margalida;Entire rental unit;40;212;0;4,642794873975458
1252233962638270000;568348803;Holidu;Artà;Entire villa;339;358;0;4,681818181818182
1252609516503450000;80839530;Homerti;Inca;Entire villa;306;200;0;4,54368580060423
1252623883981430000;568348803;Holidu;Artà;Entire villa;152;364;0;4,681818181818182
1252624496704300000;559576299;Holidu;Capdepera;Entire villa;184;364;0;4,700666666666666
1252657415294710000;118347637;Anika - Interhome Group;Sencelles;Entire home;201;216;0;4,558620689655173
1248464443796890000;189406477;James;Palma de Mallorca;Entire rental unit;54;65;1;5
1248466302913270000;372494748;Villafy Mallorca;Llubí;Entire villa;177;79;0;4,606721311475409
1248486077817120000;189406477;James;Palma de Mallorca;Entire rental unit;140;1;2;4
1248519451277710000;189406477;James;Palma de Mallorca;Entire rental unit;102;83;0;4,1899999999999995
1248608034807460000;568348803;Holidu;Inca;Entire villa;236;364;0;4,681818181818182
1243590348253320000;302361065;Felipe;Palma de Mallorca;Private room in home;36;349;12;4,5
1243665899722270000;562049232;Tramuntana Rooms;Selva;Room in hotel;158;365;0;4
1243971922548890000;650876049;Nadine;Capdepera;Entire home;260;256;0;4,6445105764666765
1244019118004210000;562049232;Tramuntana Rooms;Selva;Room in hotel;174;365;1;4
1244041689492040000;102393851;Ania;Sóller;Entire home;150;334;3;4,67
1244059179235140000;650876049;Nadine;Capdepera;Entire home;350;164;0;4,6445105764666765
1244089174750850000;88886199;Karlien;Manacor;Entire home;424;47;0;4,8605
1244159988805270000;562049232;Tramuntana Rooms;Selva;Room in hotel;150;365;0;4
1244165275939750000;562049232;Tramuntana Rooms;Selva;Room in hotel;168;365;0;4
1244259896423760000;549699849;Holidu;Pollença;Entire home;129;364;0;4,6466666666666665
1248608111900840000;549699849;Holidu;Capdepera;Entire rental unit;177;364;0;4,6466666666666665
1252781833461350000;653770972;María Hércilia;Palma de Mallorca;Private room in rental unit;58;350;1;1
1252782704430070000;4854196;Jesus;Palma de Mallorca;Camper/RV;60;365;0;4,621818181818182
1252905403904100000;587006009;Holidu;Puigpunyent;Private room in villa;142;364;0;3,3230000000000004
1253001707052690000;653838368;Marion;Calvià;Entire home;558;349;1;5
1253400155922410000;33138578;Aina;Maria de la Salut;Entire home;146;365;0;4,747455248943133
1253509064673430000;263599263;Maria Luisa;Selva;Entire villa;417;183;0;4,585454545454546
1253680991323140000;568348803;Holidu;Capdepera;Entire home;149;365;0;4,681818181818182
1253681500434530000;559576299;Holidu;Ariany;Entire home;164;364;0;4,700666666666666
1254074040480940000;539021095;Holidu;Pollença;Entire villa;338;364;0;5
1254109630072560000;654090195;Esperanza;Sóller;Entire home;300;294;0;4,792409074442126
1248608544047570000;532339032;Holidu;Alcúdia;Entire villa;341;363;0;4,7035294117647055
1248609523310320000;532339032;Holidu;Alcúdia;Entire villa;150;363;0;4,7035294117647055
1244260393819800000;549699849;Holidu;Santanyí;Entire rental unit;283;364;0;4,6466666666666665
1244386200064450000;576685916;Elias;Palma de Mallorca;Private room in rental unit;43;22;9;4,22
1244759192979190000;4645996;Svitlana;Alcúdia;Entire townhouse;219;172;0;4,569714285714285
1244843771199330000;4645996;Svitlana;Alcúdia;Entire townhouse;219;176;0;4,569714285714285
1244947165805140000;27822422;Andres;Artà;Entire home;450;48;0;4,679565718243577
1244985616383100000;532339032;Holidu;Sencelles;Entire home;241;364;0;4,7035294117647055
1244985672679310000;532339032;Holidu;Alcúdia;Entire rental unit;115;364;0;4,7035294117647055
1248782726691350000;596902172;Pau;Pollença;Private room in rental unit;40;365;4;4,25
1249000675323160000;532339032;Holidu;Muro;Entire villa;192;363;0;4,7035294117647055
1249001145702850000;539021095;Holidu;Alcúdia;Entire home;149;363;0;5
1249001154769930000;532339032;Holidu;Alcúdia;Entire rental unit;136;363;0;4,7035294117647055
1249031411701530000;107259109;Miguel - Interhome;Manacor;Entire rental unit;194;200;0;4,488181818181818
1244985759954970000;532339032;Holidu;Selva;Entire home;381;364;0;4,7035294117647055
1245022662184100000;651871236;Sabine;Manacor;Entire home;165;292;1;5
1245378258661900000;532339032;Holidu;Marratxí;Entire home;236;363;0;4,7035294117647055
1245612271686460000;61634089;Narcis;Alcúdia;Entire rental unit;175;96;0;4,737777777777777
1246175656024760000;21518336;Ralf-Michael;Llucmajor;Private room in bed and breakfast;166;308;0;4,91
1246235120016730000;21518336;Ralf-Michael;Llucmajor;Private room in bed and breakfast;166;337;0;4,91
1246242929438480000;21518336;Ralf-Michael;Llucmajor;Private room in bed and breakfast;155;302;0;4,91
1246300461671840000;21518336;Ralf-Michael;Llucmajor;Private room in bed and breakfast;149;334;0;4,91
1246358906879750000;21518336;Ralf-Michael;Llucmajor;Private room in bed and breakfast;149;334;0;4,91
1246384367181030000;49501915;Renthousing;Santanyí;Entire home;559;113;0;4,438641975308641
1254210274946760000;8880004;Diana;Palma de Mallorca;Entire rental unit;120;42;0;4,645990014555646
1254365159191420000;587006009;Holidu;Campos;Entire rental unit;176;365;0;3,3230000000000004
1254405760264540000;539021095;Holidu;Sa Pobla;Entire villa;529;364;0;5
1254407251201950000;539021095;Holidu;Pollença;Entire villa;229;363;0;5
1254445680260330000;368394100;Thomas;Manacor;Entire home;320;196;2;5
1254829225416340000;539167359;Frank;Manacor;Entire home;115;365;0;4,708318344218958
1254908366311910000;102393851;Ania;Sóller;Entire home;220;151;0;4,7425
1254993747296930000;587006009;Holidu;Llucmajor;Entire villa;281;364;0;3,3230000000000004
1254993953328560000;587006009;Holidu;Llucmajor;Entire villa;281;364;0;3,3230000000000004
